 51 6270.912047 3.360E-24 5.718E-03.05310.057  587.72090.69-.006900              3              0                    P 17      575663 7 9 5 5 1 2    33.0   35.0
 51 6274.903207 5.382E-28 1.939E-02.08030.087 2143.27110.76-.005096              4              1                    R  0      475663 5 9 5 5 1 8     3.0    1.0
 51 6276.417256 4.394E-24 5.806E-03.05380.058  522.47510.70-.007000              3              0                    P 16      575663 7 9 5 5 1 2    31.0   33.0
 51 6278.503029 1.070E-27 2.358E-02.07570.081 2147.08110.75-.005275              4              1                    R  1      575663 7 9 5 5 1 8     5.0    3.0
 51 6281.819773 5.619E-24 5.898E-03.05450.059  461.05440.71-.007400              3              0                    P 15      575663 7 9 5 5 1 2    29.0   31.0
 51 6281.997688 1.566E-27 2.561E-02.07120.077 2154.70100.74-.005409              4              1                    R  2      575663 7 9 5 5 1 8     7.0    5.0
 51 6285.386843 1.999E-27 2.691E-02.06770.074 2166.13050.74-.005520              4              1                    R  3      575663 7 9 5 5 1 8     9.0    7.0
 51 6287.119539 7.022E-24 5.994E-03.05530.059  403.46120.72-.007300              3              0                    P 14      575663 7 9 5 5 1 2    27.0   29.0
 51 6288.670386 2.350E-27 2.790E-02.06510.071 2181.36920.74-.005620              4              1                    R  4      575663 7 9 5 5 1 8    11.0    9.0
 51 6291.848208 2.602E-27 2.871E-02.06320.069 2200.41640.74-.005718              4              1                    R  5      575663 7 9 5 5 1 8    13.0   11.0
 51 6292.316330 8.569E-24 6.093E-03.05610.060  349.69750.73-.006900              3              0                    P 13      575663 7 9 5 5 1 2    25.0   27.0
 51 6294.920111 2.751E-27 2.943E-02.06180.068 2223.27140.75-.005818              4              1                    R  6      475663 5 9 5 5 1 8    15.0   13.0
 51 6297.410000 1.020E-23 6.198E-03.05690.062  299.76560.74-.006800              3              0                    P 12      575663 7 9 5 5 1 2    23.0   25.0
 51 6297.886023 2.797E-27 3.007E-02.06060.066 2249.93340.75-.005922              4              1                    R  7      575663 7 9 5 5 1 8    17.0   15.0
 51 6300.745763 2.748E-27 3.068E-02.05950.065 2280.40120.75-.006030              4              1                    R  8      575663 7 9 5 5 1 8    19.0   17.0
 51 6302.400477 1.185E-23 6.308E-03.05770.063  253.66720.75-.006800              3              0                    P 11      575663 7 9 5 5 1 2    21.0   23.0
 51 6303.499142 2.616E-27 3.126E-02.05860.064 2314.67390.75-.006144              4              1                    R  9      575663 7 9 5 5 1 8    21.0   19.0
 51 6306.146093 2.422E-27 3.183E-02.05770.063 2352.74990.75-.006262              4              1                    R 10      575663 7 9 5 5 1 8    23.0   21.0
 51 6307.287520 1.339E-23 6.425E-03.05860.064  211.40410.75-.006600              3              0                    P 10      575663 7 9 5 5 1 2    19.0   21.0
 51 6308.686383 2.183E-27 3.237E-02.05690.062 2394.62790.74-.006383              4              1                    R 11      575663 7 9 5 5 1 8    25.0   23.0
 51 6311.119977 1.919E-27 3.291E-02.05610.060 2440.30620.73-.006508              4              1                    R 12      575663 7 9 5 5 1 8    27.0   25.0
 51 6312.071029 1.470E-23 6.552E-03.05950.065  172.97800.75-.006700              3              0                    P  9      575663 7 9 5 5 1 2    17.0   19.0
 51 6313.446622 1.646E-27 3.345E-02.05530.059 2489.78310.72-.006635              4              1                    R 13      575663 7 9 5 5 1 8    29.0   27.0
 51 6315.666195 1.378E-27 3.398E-02.05450.059 2543.05670.71-.006764              4              1                    R 14      575663 7 9 5 5 1 8    31.0   29.0
 51 6316.750848 1.565E-23 6.691E-03.06060.066  138.39040.75-.006700              3              0                    P  8      575663 7 9 5 5 1 2    15.0   17.0
 51 6317.778566 1.129E-27 3.450E-02.05380.058 2600.12490.70-.006894              4              1                    R 15      575663 7 9 5 5 1 8    33.0   31.0
 51 6319.783685 9.033E-28 3.504E-02.05310.057 2660.98550.69-.007024              4              1                    R 16      575663 7 9 5 5 1 8    35.0   33.0
 51 6321.326849 1.610E-23 6.849E-03.06180.068  107.64240.75-.006400              3              0                    P  7      575663 7 9 5 5 1 2    13.0   15.0
 51 6321.681161 7.075E-28 3.557E-02.05240.056 2725.63610.68-.007154              4              1                    R 17      575663 7 9 5 5 1 8    37.0   35.0
 51 6323.471020 5.424E-28 3.610E-02.05170.055 2794.07430.67-.007283              4              1                    R 18      575663 7 9 5 5 1 8    39.0   37.0
 51 6325.153390 4.071E-28 3.664E-02.05100.054 2866.29750.67-.007411              4              1                    R 19      575663 7 9 5 5 1 8    41.0   39.0
 51 6325.798857 1.591E-23 7.033E-03.06320.069   80.73540.74-.006000              3              0                    P  6      575663 7 9 5 5 1 2    11.0   13.0
 51 6326.727362 2.993E-28 3.717E-02.05030.053 2942.30280.67-.007538              4              1                    R 20      575663 7 9 5 5 1 8    43.0   41.0
 51 6328.193409 2.156E-28 3.772E-02.04960.053 3022.08730.67-.007663              4              1                    R 21      475663 5 9 5 5 1 8    45.0   43.0
 51 6329.551265 1.521E-28 3.826E-02.04900.052 3105.64790.67-.007786              4              1                    R 22      475663 5 9 5 5 1 8    47.0   45.0
 51 6330.166716 1.502E-23 7.262E-03.06510.071   57.67040.74-.006100              3              0                    P  5      575663 7 9 5 5 1 2     9.0   11.0
 51 6330.800904 1.052E-28 3.881E-02.04830.051 3192.98150.67-.007907              4              1                    R 23      575663 7 9 5 5 1 8    49.0   47.0
 51 6331.941703 7.128E-29 3.937E-02.04770.051 3284.08460.67-.008027              4              1                    R 24      475663 5 9 5 5 1 8    51.0   49.0
