231 5562.152100 1.983E-28 6.333E-05.11021.183 1509.69310.790.000000        0 7 3 1        0 2 2 0                    R  7e     25555010 4 2 1 1 0   102.0   90.0
231 5562.166520 2.020E-28 6.451E-05.11021.183 1509.68160.790.000000        0 7 3 1        0 2 2 0                    R  7f     25555010 4 2 1 1 0   102.0   90.0
232 5562.202005 2.984E-28 5.414E-05.09690.359  664.50500.790.000000       -2-2-2-2        0 0 0 0                    R 21e     14555012 7 2 1 1 0   540.0  516.0
231 5562.206620 6.041E-28 3.377E-05.09810.487 1332.23720.800.000000        0 6 2 1        0 1 1 0                    Q 20e     25555010 4 2 1 1 0   246.0  246.0
231 5562.319770 5.239E-29 6.663E-05.09810.487 1975.05230.800.000000        0 1 1 3        0 2 0 0                    R 19e     25555010 4 2 1 1 0   246.0  234.0
231 5562.342931 1.183E-29 5.511E-03.10030.885 3132.02640.840.000000        0 6 2 2        0 4 2 0                    R 14e     25555010 4 2 1 1 0   186.0  174.0
231 5562.359430 4.069E-28 5.315E-03.10090.961 2383.00640.840.000000        0 5 1 2        0 3 1 0                    R 13e     25555010 4 2 1 1 0   174.0  162.0
231 5562.369080 2.443E-28 1.055E-04.10090.961 1681.60840.840.000000        0 7 1 1        0 2 0 0                    R 13e     25555010 4 2 1 1 0   174.0  162.0
231 5562.501920 8.665E-27 2.768E-03.11021.183 1509.68160.790.000000        0 4 2 2        0 2 2 0                    R  7f     25555010 4 2 1 1 0   102.0   90.0
231 5562.552110 8.671E-27 2.770E-03.11021.183 1509.69310.790.000000        0 4 2 2        0 2 2 0                    R  7e     25555010 4 2 1 1 0   102.0   90.0
231 5562.600370 4.920E-28 3.545E-05.09750.419 1394.20610.790.000000        0 6 2 1        0 1 1 0                    Q 21e     155550 9 4 2 1 1 0   258.0  258.0
231 5562.653492 2.694E-29 9.021E-03.10171.030 3035.65840.840.000000        0 9 3 1        0 1 1 1                    R 12f     25555010 4 2 1 1 0   162.0  150.0
231 5562.685470 1.326E-27 7.526E-05.09810.487 1335.36650.800.000000        0 6 2 1        0 1 1 0                    Q 20f     25555010 4 2 1 1 0   246.0  246.0
231 5562.786420 3.185E-24 2.452E-03.13260.855   17.73830.750.000000        0 2 0 2        0 0 0 0                    P  3e     25555010 4 2 1 1 0    30.0   42.0
231 5562.801100 6.804E-28 8.202E-05.09510.267 1526.96180.790.000000        0 9 1 0        0 1 1 0                    R 23e     25552010 4 2 1 1 0   294.0  282.0
231 5562.951380 1.503E-27 6.308E-05.09810.487 1273.20970.800.000000        0 0 0 3        0 1 1 0                    R 19e     25555010 4 2 1 1 0   246.0  234.0
231 5562.998080 3.817E-28 3.603E-05.09690.359 1459.11490.790.000000        0 6 2 1        0 1 1 0                    Q 22e     25555010 4 2 1 1 0   270.0  270.0
231 5563.030240 1.482E-26 4.401E-03.11021.183 1494.59870.790.000000        0 4 0 2        0 2 0 0                    R  7e     25555010 4 2 1 1 0   102.0   90.0
231 5563.228870 1.825E-27 7.767E-05.09810.487 1276.04220.800.000000        0 9 1 0        0 1 1 0                    R 19f     25555010 4 2 1 1 0   246.0  234.0
